case:concept:name,concept:name,org:resource,time:timestamp,lifecycle:transition
31,Release A,E,2021-01-13 09:55:10,COMPLETE
40,Leucocytes,B,2021-01-13 09:55:31,COMPLETE
44,ER Triage,C,2021-01-13 10:04:55,COMPLETE
44,CRP,B,2021-01-13 10:17:27,COMPLETE
32,Admission NC,N,2021-01-13 10:28:16,COMPLETE
39,CRP,B,2021-01-13 12:22:15,COMPLETE
35,Leucocytes,B,2021-01-13 13:17:36,COMPLETE
43,Leucocytes,B,2021-01-13 15:37:20,COMPLETE
33,CRP,B,2021-01-13 15:45:41,COMPLETE
45,Admission NC,K,2021-01-13 15:49:31,COMPLETE
41,Leucocytes,B,2021-01-13 16:34:16,COMPLETE
42,CRP,B,2021-01-13 18:22:21,COMPLETE
37,Leucocytes,B,2021-01-13 20:16:43,COMPLETE
34,Admission NC,G,2021-01-13 21:29:19,COMPLETE
40,ER Triage,C,2021-01-13 22:03:38,COMPLETE
40,IV Liquid,L,2021-01-13 22:04:55,COMPLETE
25,Release A,E,2021-01-13 22:30:02,COMPLETE
46,ER Triage,C,2021-01-13 22:32:19,COMPLETE
46,ER Registration,A,2021-01-13 22:40:02,COMPLETE
46,IV Liquid,A,2021-01-13 22:49:58,COMPLETE
36,Leucocytes,B,2021-01-13 23:14:09,COMPLETE
40,ER Registration,L,2021-01-13 23:22:30,COMPLETE
40,CRP,B,2021-01-13 23:31:27,COMPLETE
46,ER Sepsis Triage,A,2021-01-14 00:25:07,COMPLETE
46,CRP,B,2021-01-14 00:46:51,COMPLETE
35,Leucocytes,B,2021-01-14 03:44:50,COMPLETE
43,Leucocytes,B,2021-01-14 04:01:21,COMPLETE
44,CRP,B,2021-01-14 04:09:46,COMPLETE
42,CRP,B,2021-01-14 04:26:25,COMPLETE
47,Leucocytes,B,2021-01-14 05:20:45,COMPLETE
29,Release A,E,2021-01-14 06:55:07,COMPLETE
41,CRP,B,2021-01-14 07:07:33,COMPLETE
39,Leucocytes,B,2021-01-14 09:58:18,COMPLETE
28,LacticAcid,B,2021-01-14 10:00:49,COMPLETE
37,Leucocytes,B,2021-01-14 11:00:58,COMPLETE
33,ER Triage,C,2021-01-14 11:18:51,COMPLETE
36,Leucocytes,B,2021-01-14 11:26:08,COMPLETE
33,IV Liquid,A,2021-01-14 11:28:05,COMPLETE
48,ER Registration,A,2021-01-14 12:01:55,COMPLETE
48,IV Liquid,A,2021-01-14 12:13:46,COMPLETE
33,ER Registration,A,2021-01-14 12:55:58,COMPLETE
33,Admission NC,I,2021-01-14 13:06:14,COMPLETE
48,ER Triage,C,2021-01-14 14:24:26,COMPLETE
48,CRP,B,2021-01-14 14:30:23,COMPLETE
28,LacticAcid,B,2021-01-14 14:32:18,COMPLETE
30,LacticAcid,B,2021-01-14 14:39:31,COMPLETE
35,ER Sepsis Triage,A,2021-01-14 15:42:50,COMPLETE
35,LacticAcid,B,2021-01-14 15:55:24,COMPLETE
40,CRP,B,2021-01-14 16:02:10,COMPLETE
47,Leucocytes,B,2021-01-14 16:42:56,COMPLETE
28,Release A,E,2021-01-14 18:10:02,COMPLETE
43,ER Sepsis Triage,A,2021-01-14 18:10:12,COMPLETE
39,Leucocytes,B,2021-01-14 18:27:08,COMPLETE
43,ER Registration,A,2021-01-14 18:28:04,COMPLETE
46,CRP,B,2021-01-14 18:29:28,COMPLETE
43,ER Triage,C,2021-01-14 18:40:35,COMPLETE
43,IV Liquid,A,2021-01-14 18:48:24,COMPLETE
49,IV Liquid,L,2021-01-14 18:52:01,COMPLETE
49,ER Triage,C,2021-01-14 18:52:01,COMPLETE
49,ER Registration,A,2021-01-14 18:55:22,COMPLETE
43,Admission IC,W,2021-01-14 19:05:33,COMPLETE
49,CRP,B,2021-01-14 19:06:46,COMPLETE
37,Leucocytes,B,2021-01-14 19:16:55,COMPLETE
35,IV Antibiotics,A,2021-01-14 19:41:34,COMPLETE
32,LacticAcid,B,2021-01-14 19:49:35,COMPLETE
35,Admission NC,T,2021-01-14 20:30:14,COMPLETE
30,LacticAcid,B,2021-01-14 21:29:29,COMPLETE
36,Admission NC,F,2021-01-14 21:33:07,COMPLETE
42,ER Sepsis Triage,A,2021-01-14 22:45:58,COMPLETE
41,CRP,B,2021-01-14 22:46:42,COMPLETE
32,IV Antibiotics,A,2021-01-14 22:56:41,COMPLETE
44,CRP,B,2021-01-14 22:57:33,COMPLETE
42,Leucocytes,B,2021-01-14 23:10:35,COMPLETE
43,CRP,B,2021-01-15 00:04:30,COMPLETE
32,Release A,E,2021-01-15 00:47:03,COMPLETE
50,CRP,B,2021-01-15 01:37:15,COMPLETE
30,Release A,E,2021-01-15 01:43:02,COMPLETE
47,Leucocytes,B,2021-01-15 03:11:49,COMPLETE
37,ER Triage,C,2021-01-15 08:12:16,COMPLETE
37,IV Liquid,A,2021-01-15 08:14:33,COMPLETE
45,IV Antibiotics,A,2021-01-15 08:16:30,COMPLETE
45,LacticAcid,B,2021-01-15 08:16:30,COMPLETE
51,CRP,B,2021-01-15 08:20:19,COMPLETE
37,ER Registration,A,2021-01-15 08:39:36,COMPLETE
37,ER Sepsis Triage,A,2021-01-15 08:50:56,COMPLETE
40,CRP,B,2021-01-15 08:53:33,COMPLETE
37,Admission NC,D,2021-01-15 09:10:36,COMPLETE
48,CRP,B,2021-01-15 09:37:06,COMPLETE
34,IV Antibiotics,L,2021-01-15 09:52:26,COMPLETE
46,CRP,B,2021-01-15 10:01:11,COMPLETE
39,Leucocytes,B,2021-01-15 10:02:48,COMPLETE
42,Leucocytes,B,2021-01-15 11:07:15,COMPLETE
34,IV Antibiotics,L,2021-01-15 12:29:51,COMPLETE
45,Release A,E,2021-01-15 12:46:25,COMPLETE
43,CRP,B,2021-01-15 13:29:38,COMPLETE
49,CRP,B,2021-01-15 13:46:38,COMPLETE
34,Release A,E,2021-01-15 14:07:51,COMPLETE
44,Leucocytes,B,2021-01-15 14:52:32,COMPLETE
52,CRP,B,2021-01-15 15:00:58,COMPLETE
50,CRP,B,2021-01-15 15:45:19,COMPLETE
47,ER Sepsis Triage,A,2021-01-15 18:40:02,COMPLETE
47,ER Triage,C,2021-01-15 19:09:26,COMPLETE
47,IV Liquid,A,2021-01-15 19:16:33,COMPLETE
41,CRP,B,2021-01-15 19:47:25,COMPLETE
47,ER Registration,A,2021-01-15 20:29:50,COMPLETE
47,CRP,B,2021-01-15 20:40:12,COMPLETE
33,IV Antibiotics,A,2021-01-15 21:18:10,COMPLETE
53,ER Triage,C,2021-01-15 21:47:22,COMPLETE
53,ER Registration,A,2021-01-15 21:54:27,COMPLETE
40,ER Sepsis Triage,A,2021-01-15 21:58:22,COMPLETE
53,IV Liquid,A,2021-01-15 22:05:33,COMPLETE
33,IV Antibiotics,A,2021-01-15 22:19:13,COMPLETE
40,Admission NC,T,2021-01-15 22:23:54,COMPLETE
42,Leucocytes,B,2021-01-15 22:38:51,COMPLETE
39,ER Sepsis Triage,L,2021-01-15 22:44:12,COMPLETE
39,Admission NC,M,2021-01-15 23:10:20,COMPLETE
53,ER Sepsis Triage,A,2021-01-15 23:16:26,COMPLETE
33,Release A,E,2021-01-15 23:34:37,COMPLETE
53,Leucocytes,B,2021-01-15 23:36:06,COMPLETE
44,Leucocytes,B,2021-01-16 02:17:48,COMPLETE
46,Leucocytes,B,2021-01-16 02:37:12,COMPLETE
51,CRP,B,2021-01-16 03:37:40,COMPLETE
54,ER Sepsis Triage,A,2021-01-16 04:32:05,COMPLETE
48,CRP,B,2021-01-16 04:45:10,COMPLETE
54,IV Liquid,A,2021-01-16 04:48:36,COMPLETE
52,CRP,B,2021-01-16 06:00:24,COMPLETE
49,CRP,B,2021-01-16 06:04:46,COMPLETE
54,ER Triage,C,2021-01-16 06:16:01,COMPLETE
54,ER Registration,A,2021-01-16 06:18:21,COMPLETE
54,Leucocytes,B,2021-01-16 06:28:26,COMPLETE
36,IV Antibiotics,A,2021-01-16 06:57:25,COMPLETE
43,CRP,B,2021-01-16 07:32:44,COMPLETE
36,IV Antibiotics,A,2021-01-16 08:43:51,COMPLETE
50,CRP,B,2021-01-16 09:44:21,COMPLETE
42,LacticAcid,B,2021-01-16 09:44:34,COMPLETE
35,Release A,E,2021-01-16 10:29:07,COMPLETE
36,Release D,E,2021-01-16 10:47:06,COMPLETE
55,CRP,B,2021-01-16 11:15:04,COMPLETE
41,Admission NC,P,2021-01-16 12:48:51,COMPLETE
53,Leucocytes,B,2021-01-16 13:41:15,COMPLETE
44,Leucocytes,B,2021-01-16 13:55:15,COMPLETE
42,LacticAcid,B,2021-01-16 14:33:34,COMPLETE
46,Leucocytes,B,2021-01-16 15:16:51,COMPLETE
47,CRP,B,2021-01-16 17:05:44,COMPLETE
56,ER Sepsis Triage,A,2021-01-16 18:01:33,COMPLETE
56,CRP,B,2021-01-16 18:17:23,COMPLETE
42,Admission NC,R,2021-01-16 18:37:21,COMPLETE
52,CRP,B,2021-01-16 19:32:52,COMPLETE
49,Leucocytes,B,2021-01-16 19:49:07,COMPLETE
54,Leucocytes,B,2021-01-16 21:15:02,COMPLETE
37,IV Antibiotics,L,2021-01-16 22:29:43,COMPLETE
50,ER Sepsis Triage,A,2021-01-16 22:34:08,COMPLETE
50,ER Registration,A,2021-01-16 22:52:02,COMPLETE
50,ER Triage,C,2021-01-16 23:02:31,COMPLETE
50,IV Liquid,A,2021-01-16 23:16:02,COMPLETE
46,Leucocytes,B,2021-01-16 23:25:20,COMPLETE
37,LacticAcid,B,2021-01-16 23:41:22,COMPLETE
50,Leucocytes,B,2021-01-17 00:07:35,COMPLETE
57,ER Sepsis Triage,A,2021-01-17 00:45:09,COMPLETE
48,ER Sepsis Triage,A,2021-01-17 01:01:34,COMPLETE
57,Leucocytes,B,2021-01-17 01:06:20,COMPLETE
48,Leucocytes,B,2021-01-17 01:22:02,COMPLETE
43,Admission NC,R,2021-01-17 02:55:20,COMPLETE
56,CRP,B,2021-01-17 03:24:51,COMPLETE
51,CRP,B,2021-01-17 03:46:57,COMPLETE
39,LacticAcid,B,2021-01-17 04:51:11,COMPLETE
37,Release A,E,2021-01-17 04:54:45,COMPLETE
53,Leucocytes,B,2021-01-17 06:23:43,COMPLETE
44,Release C,E,2021-01-17 06:31:32,COMPLETE
40,LacticAcid,B,2021-01-17 07:30:32,COMPLETE
58,Leucocytes,B,2021-01-17 07:36:55,COMPLETE
39,LacticAcid,B,2021-01-17 07:37:58,COMPLETE
55,CRP,B,2021-01-17 08:27:39,COMPLETE
49,Leucocytes,B,2021-01-17 08:48:43,COMPLETE
54,Leucocytes,B,2021-01-17 09:27:23,COMPLETE
47,CRP,B,2021-01-17 09:44:00,COMPLETE
39,Release A,E,2021-01-17 10:32:01,COMPLETE
52,IV Liquid,A,2021-01-17 11:20:41,COMPLETE
40,IV Antibiotics,A,2021-01-17 12:27:58,COMPLETE
52,ER Triage,C,2021-01-17 13:00:45,COMPLETE
52,ER Registration,A,2021-01-17 13:10:46,COMPLETE
52,ER Sepsis Triage,A,2021-01-17 13:20:48,COMPLETE
52,Leucocytes,B,2021-01-17 13:37:38,COMPLETE
40,Release A,E,2021-01-17 13:54:41,COMPLETE
59,ER Sepsis Triage,A,2021-01-17 14:17:26,COMPLETE
59,IV Liquid,A,2021-01-17 14:43:36,COMPLETE
57,Leucocytes,B,2021-01-17 16:29:42,COMPLETE
59,ER Registration,A,2021-01-17 16:35:42,COMPLETE
59,ER Triage,C,2021-01-17 16:46:26,COMPLETE
59,CRP,B,2021-01-17 16:54:12,COMPLETE
48,Leucocytes,B,2021-01-17 17:33:18,COMPLETE
46,Admission NC,T,2021-01-17 17:39:45,COMPLETE
51,ER Triage,C,2021-01-17 19:25:19,COMPLETE
51,ER Registration,A,2021-01-17 19:31:02,COMPLETE
51,IV Liquid,A,2021-01-17 19:40:20,COMPLETE
53,CRP,B,2021-01-17 20:39:58,COMPLETE
50,Leucocytes,B,2021-01-17 20:54:27,COMPLETE
60,IV Liquid,A,2021-01-17 20:58:24,COMPLETE
51,ER Sepsis Triage,A,2021-01-17 22:17:48,COMPLETE
51,Leucocytes,B,2021-01-17 22:38:13,COMPLETE
56,CRP,B,2021-01-17 22:41:48,COMPLETE
60,ER Registration,A,2021-01-17 22:43:36,COMPLETE
58,Leucocytes,B,2021-01-17 22:48:08,COMPLETE
54,CRP,B,2021-01-17 22:51:05,COMPLETE
60,ER Triage,C,2021-01-17 22:54:15,COMPLETE
60,Leucocytes,B,2021-01-17 23:08:31,COMPLETE
49,Leucocytes,B,2021-01-18 00:12:37,COMPLETE
52,Leucocytes,B,2021-01-18 00:18:59,COMPLETE
41,IV Antibiotics,L,2021-01-18 01:52:35,COMPLETE
57,Leucocytes,B,2021-01-18 02:37:44,COMPLETE
41,IV Antibiotics,L,2021-01-18 02:54:19,COMPLETE
41,Release A,E,2021-01-18 03:32:06,COMPLETE
61,Release A,E,2021-01-18 03:44:03,COMPLETE
55,CRP,B,2021-01-18 04:18:55,COMPLETE
48,Leucocytes,B,2021-01-18 05:06:27,COMPLETE
51,Leucocytes,B,2021-01-18 05:23:01,COMPLETE
58,Leucocytes,B,2021-01-18 06:59:52,COMPLETE
57,CRP,B,2021-01-18 08:10:55,COMPLETE
62,ER Registration,A,2021-01-18 10:26:36,COMPLETE
62,ER Triage,C,2021-01-18 10:37:20,COMPLETE
60,Leucocytes,B,2021-01-18 10:43:33,COMPLETE
62,IV Liquid,A,2021-01-18 10:44:50,COMPLETE
62,Leucocytes,B,2021-01-18 11:33:44,COMPLETE
53,CRP,B,2021-01-18 12:33:12,COMPLETE
59,CRP,B,2021-01-18 12:49:14,COMPLETE
49,ER Sepsis Triage,A,2021-01-18 13:53:13,COMPLETE
49,LacticAcid,B,2021-01-18 14:00:34,COMPLETE
42,Release A,E,2021-01-18 14:18:06,COMPLETE
50,Leucocytes,B,2021-01-18 14:39:06,COMPLETE
52,Leucocytes,B,2021-01-18 15:15:29,COMPLETE
56,Leucocytes,B,2021-01-18 16:22:21,COMPLETE
63,IV Liquid,A,2021-01-18 17:13:25,COMPLETE
49,IV Antibiotics,A,2021-01-18 18:01:41,COMPLETE
54,CRP,B,2021-01-18 18:19:38,COMPLETE
63,ER Triage,C,2021-01-18 18:48:54,COMPLETE
63,ER Registration,A,2021-01-18 18:54:12,COMPLETE
63,Leucocytes,B,2021-01-18 19:06:20,COMPLETE
48,LacticAcid,B,2021-01-18 20:04:49,COMPLETE
49,Admission NC,F,2021-01-18 20:05:32,COMPLETE
58,ER Registration,A,2021-01-18 21:12:33,COMPLETE
60,Leucocytes,B,2021-01-18 21:15:41,COMPLETE
58,IV Liquid,A,2021-01-18 21:21:44,COMPLETE
51,Leucocytes,B,2021-01-18 21:24:56,COMPLETE
43,IV Antibiotics,A,2021-01-18 21:38:11,COMPLETE
55,IV Liquid,A,2021-01-18 21:56:28,COMPLETE
58,ER Triage,C,2021-01-18 22:11:38,COMPLETE
58,CRP,B,2021-01-18 22:17:40,COMPLETE
55,ER Registration,A,2021-01-18 22:24:53,COMPLETE
55,ER Triage,C,2021-01-18 22:37:38,COMPLETE
55,ER Sepsis Triage,L,2021-01-18 22:43:14,COMPLETE
55,Leucocytes,B,2021-01-18 23:00:05,COMPLETE
62,Leucocytes,B,2021-01-18 23:01:49,COMPLETE
43,LacticAcid,B,2021-01-18 23:28:01,COMPLETE
48,LacticAcid,B,2021-01-18 23:47:59,COMPLETE
64,Leucocytes,B,2021-01-18 23:57:34,COMPLETE
53,CRP,B,2021-01-19 02:38:49,COMPLETE
52,Admission NC,H,2021-01-19 03:12:26,COMPLETE
48,Admission NC,F,2021-01-19 03:26:37,COMPLETE
43,Release A,E,2021-01-19 04:04:11,COMPLETE
51,Admission NC,R,2021-01-19 04:09:30,COMPLETE
50,LacticAcid,B,2021-01-19 04:39:11,COMPLETE
56,Leucocytes,B,2021-01-19 04:51:45,COMPLETE
57,CRP,B,2021-01-19 05:02:28,COMPLETE
65,ER Triage,C,2021-01-19 06:46:11,COMPLETE
65,IV Liquid,A,2021-01-19 06:46:11,COMPLETE
65,ER Registration,A,2021-01-19 07:31:27,COMPLETE
46,LacticAcid,B,2021-01-19 07:36:41,COMPLETE
65,ER Sepsis Triage,A,2021-01-19 07:42:38,COMPLETE
65,CRP,B,2021-01-19 08:00:15,COMPLETE
63,Leucocytes,B,2021-01-19 08:06:28,COMPLETE
59,CRP,B,2021-01-19 08:08:27,COMPLETE
50,LacticAcid,B,2021-01-19 09:19:50,COMPLETE
55,Leucocytes,B,2021-01-19 10:28:13,COMPLETE
46,IV Antibiotics,A,2021-01-19 11:35:52,COMPLETE
60,ER Sepsis Triage,A,2021-01-19 12:06:44,COMPLETE
50,Admission NC,I,2021-01-19 12:15:18,COMPLETE
60,CRP,B,2021-01-19 12:22:12,COMPLETE
54,CRP,B,2021-01-19 12:26:58,COMPLETE
46,Release A,E,2021-01-19 12:58:59,COMPLETE
66,Leucocytes,B,2021-01-19 13:33:25,COMPLETE
58,CRP,B,2021-01-19 15:00:13,COMPLETE
56,Leucocytes,B,2021-01-19 15:17:27,COMPLETE
64,Leucocytes,B,2021-01-19 15:58:29,COMPLETE
62,Leucocytes,B,2021-01-19 17:10:45,COMPLETE
55,Leucocytes,B,2021-01-19 19:02:01,COMPLETE
67,ER Triage,C,2021-01-19 20:20:16,COMPLETE
67,IV Liquid,L,2021-01-19 20:21:40,COMPLETE
65,CRP,B,2021-01-19 20:33:34,COMPLETE
67,ER Registration,L,2021-01-19 21:11:18,COMPLETE
67,ER Sepsis Triage,L,2021-01-19 21:22:12,COMPLETE
57,CRP,B,2021-01-19 21:30:08,COMPLETE
67,CRP,B,2021-01-19 21:43:36,COMPLETE
63,Leucocytes,B,2021-01-19 22:42:38,COMPLETE
53,LacticAcid,B,2021-01-20 00:45:11,COMPLETE
56,IV Liquid,A,2021-01-20 01:29:03,COMPLETE
56,ER Registration,A,2021-01-20 02:36:45,COMPLETE
60,CRP,B,2021-01-20 02:42:59,COMPLETE
56,ER Triage,C,2021-01-20 02:48:33,COMPLETE
59,Leucocytes,B,2021-01-20 02:50:33,COMPLETE
56,LacticAcid,B,2021-01-20 03:01:59,COMPLETE
68,CRP,B,2021-01-20 03:07:23,COMPLETE
55,LacticAcid,B,2021-01-20 04:31:41,COMPLETE
66,Leucocytes,B,2021-01-20 04:43:17,COMPLETE
53,IV Antibiotics,A,2021-01-20 05:05:34,COMPLETE
54,Admission NC,R,2021-01-20 05:20:59,COMPLETE
64,Leucocytes,B,2021-01-20 05:56:06,COMPLETE
53,Admission NC,Q,2021-01-20 07:05:59,COMPLETE
56,IV Antibiotics,A,2021-01-20 07:24:57,COMPLETE
49,Release A,E,2021-01-20 07:27:47,COMPLETE
63,ER Sepsis Triage,A,2021-01-20 07:50:05,COMPLETE
63,CRP,B,2021-01-20 08:12:15,COMPLETE
55,LacticAcid,B,2021-01-20 08:14:28,COMPLETE
58,CRP,B,2021-01-20 08:38:13,COMPLETE
56,Admission NC,H,2021-01-20 09:36:46,COMPLETE
69,CRP,B,2021-01-20 09:54:30,COMPLETE
62,ER Sepsis Triage,A,2021-01-20 10:09:24,COMPLETE
62,CRP,B,2021-01-20 10:31:00,COMPLETE
57,IV Liquid,A,2021-01-20 11:03:32,COMPLETE
55,Admission NC,F,2021-01-20 11:53:21,COMPLETE
57,ER Triage,C,2021-01-20 12:57:17,COMPLETE
57,ER Registration,A,2021-01-20 13:05:19,COMPLETE
66,Leucocytes,B,2021-01-20 13:08:29,COMPLETE
57,IV Antibiotics,A,2021-01-20 13:16:00,COMPLETE
48,Release A,E,2021-01-20 13:40:50,COMPLETE
51,LacticAcid,B,2021-01-20 14:25:18,COMPLETE
57,LacticAcid,B,2021-01-20 14:30:11,COMPLETE
52,LacticAcid,B,2021-01-20 14:49:10,COMPLETE
65,CRP,B,2021-01-20 15:16:15,COMPLETE
59,Leucocytes,B,2021-01-20 15:37:21,COMPLETE
70,ER Sepsis Triage,A,2021-01-20 16:38:26,COMPLETE
70,IV Liquid,A,2021-01-20 16:50:41,COMPLETE
52,LacticAcid,B,2021-01-20 17:34:20,COMPLETE
57,Admission NC,Q,2021-01-20 18:16:40,COMPLETE
70,ER Registration,A,2021-01-20 18:27:06,COMPLETE
70,ER Triage,C,2021-01-20 18:38:16,COMPLETE
70,Leucocytes,B,2021-01-20 18:43:44,COMPLETE
67,CRP,B,2021-01-20 18:45:50,COMPLETE
60,CRP,B,2021-01-20 18:55:16,COMPLETE
51,IV Antibiotics,A,2021-01-20 19:13:38,COMPLETE
68,CRP,B,2021-01-20 19:15:04,COMPLETE
64,ER Sepsis Triage,L,2021-01-20 20:16:28,COMPLETE
64,ER Registration,L,2021-01-20 20:33:44,COMPLETE
64,ER Triage,C,2021-01-20 20:42:44,COMPLETE
64,IV Liquid,A,2021-01-20 20:42:44,COMPLETE
64,CRP,B,2021-01-20 20:54:20,COMPLETE
51,Release A,E,2021-01-20 20:55:00,COMPLETE
58,ER Sepsis Triage,A,2021-01-20 21:04:21,COMPLETE
58,Admission NC,S,2021-01-20 21:20:00,COMPLETE
52,Release A,E,2021-01-20 21:22:14,COMPLETE
63,CRP,B,2021-01-20 22:49:11,COMPLETE
50,Release A,E,2021-01-20 23:21:51,COMPLETE
71,ER Sepsis Triage,A,2021-01-20 23:27:16,COMPLETE
71,Leucocytes,B,2021-01-20 23:47:20,COMPLETE
69,CRP,B,2021-01-21 00:05:05,COMPLETE
66,ER Registration,A,2021-01-21 01:43:06,COMPLETE
66,ER Triage,C,2021-01-21 01:54:49,COMPLETE
66,IV Liquid,A,2021-01-21 02:09:21,COMPLETE
66,ER Sepsis Triage,A,2021-01-21 03:22:47,COMPLETE
66,CRP,B,2021-01-21 03:46:03,COMPLETE
67,CRP,B,2021-01-21 04:19:22,COMPLETE
72,Leucocytes,B,2021-01-21 06:16:09,COMPLETE
65,Leucocytes,B,2021-01-21 07:33:51,COMPLETE
59,Leucocytes,B,2021-01-21 08:09:12,COMPLETE
68,CRP,B,2021-01-21 08:10:21,COMPLETE
70,Leucocytes,B,2021-01-21 08:24:21,COMPLETE
62,CRP,B,2021-01-21 08:47:30,COMPLETE
60,Admission NC,F,2021-01-21 10:03:06,COMPLETE
64,CRP,B,2021-01-21 11:11:12,COMPLETE
71,Leucocytes,B,2021-01-21 12:22:33,COMPLETE
53,Release A,E,2021-01-21 12:32:06,COMPLETE
73,Admission NC,H,2021-01-21 12:59:05,COMPLETE
56,Release A,E,2021-01-21 14:11:07,COMPLETE
63,CRP,B,2021-01-21 14:46:52,COMPLETE
55,Release A,E,2021-01-21 17:33:41,COMPLETE
72,Leucocytes,B,2021-01-21 19:27:46,COMPLETE
74,ER Sepsis Triage,L,2021-01-21 19:45:57,COMPLETE
74,Leucocytes,B,2021-01-21 20:04:21,COMPLETE
69,CRP,B,2021-01-21 21:07:12,COMPLETE
54,IV Antibiotics,A,2021-01-21 21:34:33,COMPLETE
66,CRP,B,2021-01-21 21:42:50,COMPLETE
62,CRP,B,2021-01-21 22:25:25,COMPLETE
65,Leucocytes,B,2021-01-21 22:45:39,COMPLETE
70,Leucocytes,B,2021-01-21 23:05:32,COMPLETE
54,IV Antibiotics,A,2021-01-21 23:22:14,COMPLETE
59,IV Antibiotics,A,2021-01-22 00:00:14,COMPLETE
58,LacticAcid,B,2021-01-22 00:40:52,COMPLETE
71,Leucocytes,B,2021-01-22 00:48:50,COMPLETE
54,Release A,E,2021-01-22 01:08:05,COMPLETE
59,LacticAcid,B,2021-01-22 01:43:11,COMPLETE
75,IV Liquid,A,2021-01-22 02:29:39,COMPLETE
58,LacticAcid,B,2021-01-22 02:58:30,COMPLETE
67,Leucocytes,B,2021-01-22 03:50:34,COMPLETE
75,ER Triage,C,2021-01-22 03:56:56,COMPLETE
63,IV Antibiotics,A,2021-01-22 04:06:20,COMPLETE
75,ER Registration,A,2021-01-22 04:14:30,COMPLETE
75,CRP,B,2021-01-22 04:23:49,COMPLETE
63,LacticAcid,B,2021-01-22 04:26:47,COMPLETE
59,Admission NC,F,2021-01-22 05:32:28,COMPLETE
57,Release A,E,2021-01-22 05:41:54,COMPLETE
68,Leucocytes,B,2021-01-22 06:39:09,COMPLETE
74,Leucocytes,B,2021-01-22 07:45:49,COMPLETE
64,CRP,B,2021-01-22 07:52:29,COMPLETE
65,Leucocytes,B,2021-01-22 08:02:30,COMPLETE
63,Admission NC,O,2021-01-22 08:29:20,COMPLETE
76,Leucocytes,B,2021-01-22 09:18:24,COMPLETE
70,CRP,B,2021-01-22 09:28:13,COMPLETE
72,Leucocytes,B,2021-01-22 09:43:37,COMPLETE
69,Leucocytes,B,2021-01-22 11:26:03,COMPLETE
62,Release A,E,2021-01-22 12:23:18,COMPLETE
67,Leucocytes,B,2021-01-22 13:48:01,COMPLETE
71,CRP,B,2021-01-22 15:16:51,COMPLETE
68,Leucocytes,B,2021-01-22 15:31:41,COMPLETE
66,CRP,B,2021-01-22 15:43:38,COMPLETE
77,CRP,B,2021-01-22 16:01:27,COMPLETE
72,IV Liquid,A,2021-01-22 17:11:21,COMPLETE
72,ER Triage,C,2021-01-22 17:48:59,COMPLETE
72,ER Registration,A,2021-01-22 17:52:40,COMPLETE
72,ER Sepsis Triage,A,2021-01-22 18:03:32,COMPLETE
72,CRP,B,2021-01-22 18:22:04,COMPLETE
65,Admission NC,R,2021-01-22 19:13:09,COMPLETE
60,LacticAcid,B,2021-01-22 19:16:39,COMPLETE
74,Leucocytes,B,2021-01-22 19:36:30,COMPLETE
75,CRP,B,2021-01-22 20:48:02,COMPLETE
69,Leucocytes,B,2021-01-22 20:54:30,COMPLETE
60,LacticAcid,B,2021-01-22 21:36:05,COMPLETE
78,ER Sepsis Triage,L,2021-01-22 22:49:51,COMPLETE
64,Admission NC,F,2021-01-22 23:03:52,COMPLETE
78,CRP,B,2021-01-22 23:09:27,COMPLETE
76,Leucocytes,B,2021-01-23 00:02:45,COMPLETE
70,CRP,B,2021-01-23 02:07:33,COMPLETE
77,CRP,B,2021-01-23 02:43:35,COMPLETE
73,LacticAcid,B,2021-01-23 02:46:59,COMPLETE
60,Release A,E,2021-01-23 03:09:13,COMPLETE
67,Leucocytes,B,2021-01-23 03:35:03,COMPLETE
68,Leucocytes,B,2021-01-23 04:02:08,COMPLETE
79,Leucocytes,B,2021-01-23 05:33:29,COMPLETE
73,IV Antibiotics,A,2021-01-23 06:37:02,COMPLETE
76,Leucocytes,B,2021-01-23 08:40:57,COMPLETE
73,Release A,E,2021-01-23 09:12:24,COMPLETE
72,CRP,B,2021-01-23 09:13:58,COMPLETE
74,CRP,B,2021-01-23 09:27:04,COMPLETE
71,CRP,B,2021-01-23 10:15:39,COMPLETE
66,LacticAcid,B,2021-01-23 11:11:04,COMPLETE
80,ER Registration,L,2021-01-23 12:19:07,COMPLETE
80,ER Triage,C,2021-01-23 12:29:53,COMPLETE
80,IV Liquid,L,2021-01-23 12:38:32,COMPLETE
69,Leucocytes,B,2021-01-23 12:44:42,COMPLETE
79,Leucocytes,B,2021-01-23 12:51:53,COMPLETE
66,IV Antibiotics,A,2021-01-23 13:47:24,COMPLETE
80,ER Sepsis Triage,L,2021-01-23 14:17:10,COMPLETE
80,Leucocytes,B,2021-01-23 14:31:13,COMPLETE
68,ER Triage,C,2021-01-23 15:45:26,COMPLETE
68,ER Registration,A,2021-01-23 15:45:26,COMPLETE
66,Admission NC,G,2021-01-23 15:45:30,COMPLETE
75,CRP,B,2021-01-23 15:55:32,COMPLETE
68,IV Liquid,A,2021-01-23 15:56:02,COMPLETE
63,Release A,E,2021-01-23 16:13:35,COMPLETE
68,ER Sepsis Triage,A,2021-01-23 17:00:14,COMPLETE
68,LacticAcid,B,2021-01-23 17:24:00,COMPLETE
77,CRP,B,2021-01-23 17:39:52,COMPLETE
