case:concept:name,concept:name,org:resource,time:timestamp,lifecycle:transition
71,decide,Sara,2021-01-14 19:39:59,COMPLETE
56,pay compensation,Ellen,2021-01-14 19:56:49,COMPLETE
53,reject request,Ellen,2021-01-14 20:41:03,COMPLETE
54,pay compensation,Mike,2021-01-14 22:23:44,COMPLETE
95,examine casually,Mike,2021-01-14 22:25:24,COMPLETE
43,examine casually,Ellen,2021-01-14 22:53:10,COMPLETE
20,decide,Sara,2021-01-14 23:24:13,COMPLETE
12,decide,Sara,2021-01-15 01:24:28,COMPLETE
47,reinitiate request,Sara,2021-01-15 02:36:34,COMPLETE
50,reject request,Pete,2021-01-15 03:02:12,COMPLETE
79,decide,Sara,2021-01-15 03:08:08,COMPLETE
94,check ticket,Pete,2021-01-15 03:53:15,COMPLETE
61,pay compensation,Ellen,2021-01-15 04:40:39,COMPLETE
74,decide,Sara,2021-01-15 05:40:52,COMPLETE
97,examine casually,Mike,2021-01-15 06:13:16,COMPLETE
96,check ticket,Pete,2021-01-15 07:21:55,COMPLETE
83,decide,Sara,2021-01-15 08:40:19,COMPLETE
57,reinitiate request,Sara,2021-01-15 09:16:23,COMPLETE
19,decide,Sara,2021-01-15 10:02:23,COMPLETE
58,pay compensation,Mike,2021-01-15 10:07:37,COMPLETE
42,examine thoroughly,Sue,2021-01-15 10:21:15,COMPLETE
60,reinitiate request,Sara,2021-01-15 11:02:31,COMPLETE
82,decide,Sara,2021-01-15 11:04:56,COMPLETE
64,reinitiate request,Sara,2021-01-15 11:44:38,COMPLETE
18,decide,Sara,2021-01-15 11:50:21,COMPLETE
81,decide,Sara,2021-01-15 13:41:54,COMPLETE
99,examine thoroughly,Sue,2021-01-15 14:12:37,COMPLETE
21,decide,Sara,2021-01-15 16:51:58,COMPLETE
85,decide,Sara,2021-01-15 17:33:57,COMPLETE
52,check ticket,Ellen,2021-01-15 18:09:14,COMPLETE
84,decide,Sara,2021-01-15 18:30:01,COMPLETE
45,check ticket,Pete,2021-01-15 19:13:02,COMPLETE
77,decide,Sara,2021-01-15 19:13:19,COMPLETE
63,pay compensation,Mike,2021-01-15 20:10:17,COMPLETE
93,check ticket,Pete,2021-01-15 20:17:27,COMPLETE
16,decide,Sara,2021-01-15 20:23:44,COMPLETE
90,decide,Sara,2021-01-15 21:33:24,COMPLETE
28,decide,Sara,2021-01-15 22:26:35,COMPLETE
72,reinitiate request,Sara,2021-01-15 23:00:51,COMPLETE
87,decide,Sara,2021-01-16 00:49:00,COMPLETE
59,reinitiate request,Sara,2021-01-16 02:31:14,COMPLETE
80,decide,Sara,2021-01-16 03:29:16,COMPLETE
40,examine casually,Sean,2021-01-16 05:11:01,COMPLETE
47,check ticket,Pete,2021-01-16 08:22:04,COMPLETE
88,decide,Sara,2021-01-16 08:23:55,COMPLETE
65,reject request,Ellen,2021-01-16 08:36:49,COMPLETE
24,decide,Sara,2021-01-16 08:38:02,COMPLETE
0,pay compensation,Ellen,2021-01-16 08:47:23,COMPLETE
98,check ticket,Mike,2021-01-16 09:05:09,COMPLETE
95,decide,Sara,2021-01-16 10:48:48,COMPLETE
57,check ticket,Ellen,2021-01-16 11:12:15,COMPLETE
4,reinitiate request,Sara,2021-01-16 12:11:36,COMPLETE
66,pay compensation,Ellen,2021-01-16 13:25:48,COMPLETE
36,check ticket,Mike,2021-01-16 14:13:03,COMPLETE
76,reinitiate request,Sara,2021-01-16 17:41:21,COMPLETE
60,examine thoroughly,Sue,2021-01-16 18:52:08,COMPLETE
86,decide,Sara,2021-01-16 19:31:20,COMPLETE
73,pay compensation,Ellen,2021-01-16 19:38:08,COMPLETE
8,pay compensation,Ellen,2021-01-16 20:00:19,COMPLETE
75,pay compensation,Ellen,2021-01-16 20:49:08,COMPLETE
64,check ticket,Ellen,2021-01-16 21:00:29,COMPLETE
69,pay compensation,Ellen,2021-01-16 21:20:37,COMPLETE
62,reject request,Ellen,2021-01-16 21:24:06,COMPLETE
43,check ticket,Mike,2021-01-16 21:45:37,COMPLETE
91,decide,Sara,2021-01-16 23:59:22,COMPLETE
89,decide,Sara,2021-01-16 23:59:56,COMPLETE
96,decide,Sara,2021-01-17 01:46:43,COMPLETE
94,decide,Sara,2021-01-17 02:16:09,COMPLETE
7,reject request,Ellen,2021-01-17 02:24:30,COMPLETE
72,examine thoroughly,Sue,2021-01-17 04:44:05,COMPLETE
78,reinitiate request,Sara,2021-01-17 05:47:40,COMPLETE
97,decide,Sara,2021-01-17 06:22:15,COMPLETE
68,reinitiate request,Sara,2021-01-17 08:06:48,COMPLETE
92,decide,Sara,2021-01-17 08:08:20,COMPLETE
67,reinitiate request,Sara,2021-01-17 08:12:13,COMPLETE
70,pay compensation,Ellen,2021-01-17 10:08:26,COMPLETE
59,check ticket,Mike,2021-01-17 10:09:34,COMPLETE
48,check ticket,Mike,2021-01-17 12:35:20,COMPLETE
45,decide,Sara,2021-01-17 14:22:36,COMPLETE
52,examine casually,Mike,2021-01-17 17:35:18,COMPLETE
93,decide,Sara,2021-01-17 17:44:30,COMPLETE
4,examine casually,Ellen,2021-01-17 18:39:28,COMPLETE
81,pay compensation,Ellen,2021-01-17 22:29:38,COMPLETE
12,pay compensation,Mike,2021-01-18 00:08:02,COMPLETE
57,examine casually,Mike,2021-01-18 00:39:56,COMPLETE
71,pay compensation,Ellen,2021-01-18 01:09:16,COMPLETE
83,reject request,Ellen,2021-01-18 02:27:51,COMPLETE
76,check ticket,Ellen,2021-01-18 02:49:17,COMPLETE
20,pay compensation,Mike,2021-01-18 03:05:11,COMPLETE
99,decide,Sara,2021-01-18 03:32:18,COMPLETE
74,reject request,Pete,2021-01-18 04:04:36,COMPLETE
79,reinitiate request,Sara,2021-01-18 04:23:39,COMPLETE
18,pay compensation,Mike,2021-01-18 06:26:04,COMPLETE
47,examine casually,Mike,2021-01-18 06:46:13,COMPLETE
98,decide,Sara,2021-01-18 06:58:35,COMPLETE
42,check ticket,Pete,2021-01-18 07:58:51,COMPLETE
40,decide,Sara,2021-01-18 08:04:10,COMPLETE
19,reject request,Ellen,2021-01-18 08:15:30,COMPLETE
78,examine casually,Ellen,2021-01-18 08:45:06,COMPLETE
28,reinitiate request,Sara,2021-01-18 09:37:40,COMPLETE
82,reinitiate request,Sara,2021-01-18 09:45:06,COMPLETE
36,decide,Sara,2021-01-18 11:04:20,COMPLETE
43,decide,Sara,2021-01-18 11:34:33,COMPLETE
85,pay compensation,Ellen,2021-01-18 12:20:12,COMPLETE
87,pay compensation,Ellen,2021-01-18 12:31:42,COMPLETE
21,reject request,Ellen,2021-01-18 12:43:51,COMPLETE
84,reinitiate request,Sara,2021-01-18 14:10:19,COMPLETE
67,check ticket,Pete,2021-01-18 15:09:09,COMPLETE
68,examine casually,Sue,2021-01-18 16:08:47,COMPLETE
16,reinitiate request,Sara,2021-01-18 17:15:31,COMPLETE
64,examine casually,Mike,2021-01-18 19:22:46,COMPLETE
90,reinitiate request,Sara,2021-01-19 00:36:47,COMPLETE
77,reject request,Ellen,2021-01-19 02:48:50,COMPLETE
86,reject request,Ellen,2021-01-19 03:33:15,COMPLETE
4,check ticket,Mike,2021-01-19 03:47:37,COMPLETE
52,decide,Sara,2021-01-19 03:53:23,COMPLETE
59,examine thoroughly,Sean,2021-01-19 04:17:01,COMPLETE
48,decide,Sara,2021-01-19 04:42:58,COMPLETE
80,pay compensation,Ellen,2021-01-19 04:52:44,COMPLETE
79,examine thoroughly,Sean,2021-01-19 11:16:24,COMPLETE
24,pay compensation,Ellen,2021-01-19 11:49:38,COMPLETE
28,examine casually,Sean,2021-01-19 13:08:02,COMPLETE
95,reinitiate request,Sara,2021-01-19 13:26:28,COMPLETE
60,check ticket,Mike,2021-01-19 15:46:48,COMPLETE
72,check ticket,Pete,2021-01-19 16:01:51,COMPLETE
96,reinitiate request,Sara,2021-01-19 16:16:09,COMPLETE
91,reinitiate request,Sara,2021-01-19 16:48:24,COMPLETE
94,reinitiate request,Sara,2021-01-19 17:17:46,COMPLETE
88,reinitiate request,Sara,2021-01-19 17:30:28,COMPLETE
57,decide,Sara,2021-01-19 18:50:55,COMPLETE
84,examine thoroughly,Sue,2021-01-19 18:54:20,COMPLETE
76,examine casually,Mike,2021-01-19 19:11:20,COMPLETE
89,reject request,Ellen,2021-01-19 19:17:46,COMPLETE
82,examine casually,Sean,2021-01-19 20:05:17,COMPLETE
47,decide,Sara,2021-01-20 00:01:09,COMPLETE
97,pay compensation,Ellen,2021-01-20 02:54:01,COMPLETE
42,decide,Sara,2021-01-20 03:13:04,COMPLETE
45,pay compensation,Ellen,2021-01-20 03:36:15,COMPLETE
78,check ticket,Mike,2021-01-20 04:06:20,COMPLETE
16,examine casually,Ellen,2021-01-20 06:13:31,COMPLETE
90,examine thoroughly,Sue,2021-01-20 06:18:21,COMPLETE
64,decide,Sara,2021-01-20 10:37:53,COMPLETE
67,examine casually,Mike,2021-01-20 11:24:03,COMPLETE
92,pay compensation,Ellen,2021-01-20 11:31:16,COMPLETE
93,pay compensation,Ellen,2021-01-20 13:33:00,COMPLETE
68,check ticket,Mike,2021-01-20 15:20:00,COMPLETE
95,examine casually,Ellen,2021-01-20 17:42:30,COMPLETE
96,examine thoroughly,Sean,2021-01-20 20:01:06,COMPLETE
91,check ticket,Ellen,2021-01-20 20:24:35,COMPLETE
88,check ticket,Ellen,2021-01-20 21:18:24,COMPLETE
94,check ticket,Ellen,2021-01-20 23:02:39,COMPLETE
99,reinitiate request,Sara,2021-01-20 23:49:04,COMPLETE
4,decide,Sara,2021-01-21 01:21:41,COMPLETE
43,pay compensation,Mike,2021-01-21 01:53:50,COMPLETE
76,decide,Sara,2021-01-21 07:04:08,COMPLETE
40,reinitiate request,Sara,2021-01-21 07:48:08,COMPLETE
98,reject request,Ellen,2021-01-21 08:47:25,COMPLETE
28,check ticket,Pete,2021-01-21 10:28:55,COMPLETE
82,check ticket,Pete,2021-01-21 11:41:23,COMPLETE
60,decide,Sara,2021-01-21 11:44:51,COMPLETE
36,pay compensation,Ellen,2021-01-21 13:48:04,COMPLETE
72,decide,Sara,2021-01-21 15:45:27,COMPLETE
59,decide,Sara,2021-01-21 18:33:02,COMPLETE
16,check ticket,Mike,2021-01-21 20:57:21,COMPLETE
52,reinitiate request,Sara,2021-01-21 21:11:48,COMPLETE
79,check ticket,Pete,2021-01-22 01:01:51,COMPLETE
48,pay compensation,Ellen,2021-01-22 03:00:47,COMPLETE
99,check ticket,Ellen,2021-01-22 04:14:45,COMPLETE
78,decide,Sara,2021-01-22 07:23:25,COMPLETE
67,decide,Sara,2021-01-22 08:23:43,COMPLETE
84,check ticket,Mike,2021-01-22 09:31:31,COMPLETE
68,decide,Sara,2021-01-22 10:08:42,COMPLETE
91,examine casually,Mike,2021-01-22 10:22:30,COMPLETE
