case:id,case:concept:name,concept:name,time:timestamp
500,139,A_SUBMITTED,1970-04-26 18:55:00
501,139,A_PARTLYSUBMITTED,1970-04-26 18:55:01
502,139,A_CANCELLED,1970-04-26 18:55:02
503,140,A_SUBMITTED,1970-04-26 18:55:03
504,140,A_PARTLYSUBMITTED,1970-04-26 18:55:04
505,140,A_REGISTERED,1970-04-26 18:55:05
506,140,A_APPROVED,1970-04-26 18:55:06
507,140,A_ACTIVATED,1970-04-26 18:55:07
508,141,A_SUBMITTED,1970-04-26 18:55:08
509,141,A_PARTLYSUBMITTED,1970-04-26 18:55:09
510,141,A_PREACCEPTED,1970-04-26 18:55:10
511,141,A_DECLINED,1970-04-26 18:55:11
512,142,A_SUBMITTED,1970-04-26 18:55:12
513,142,A_PARTLYSUBMITTED,1970-04-26 18:55:13
514,142,A_DECLINED,1970-04-26 18:55:14
515,143,A_SUBMITTED,1970-04-26 18:55:15
516,143,A_PARTLYSUBMITTED,1970-04-26 18:55:16
517,143,A_CANCELLED,1970-04-26 18:55:17
518,144,A_SUBMITTED,1970-04-26 18:55:18
519,144,A_PARTLYSUBMITTED,1970-04-26 18:55:19
520,144,A_DECLINED,1970-04-26 18:55:20
521,145,A_SUBMITTED,1970-04-26 18:55:21
522,145,A_PARTLYSUBMITTED,1970-04-26 18:55:22
523,145,A_DECLINED,1970-04-26 18:55:23
524,146,A_SUBMITTED,1970-04-26 18:55:24
525,146,A_PARTLYSUBMITTED,1970-04-26 18:55:25
526,146,A_DECLINED,1970-04-26 18:55:26
527,147,A_SUBMITTED,1970-04-26 18:55:27
528,147,A_PARTLYSUBMITTED,1970-04-26 18:55:28
529,147,A_CANCELLED,1970-04-26 18:55:29
530,148,A_SUBMITTED,1970-04-26 18:55:30
531,148,A_PARTLYSUBMITTED,1970-04-26 18:55:31
532,148,A_PREACCEPTED,1970-04-26 18:55:32
533,148,A_ACCEPTED,1970-04-26 18:55:33
534,148,A_DECLINED,1970-04-26 18:55:34
535,149,A_SUBMITTED,1970-04-26 18:55:35
536,149,A_PARTLYSUBMITTED,1970-04-26 18:55:36
537,149,A_PREACCEPTED,1970-04-26 18:55:37
538,149,A_DECLINED,1970-04-26 18:55:38
539,150,A_SUBMITTED,1970-04-26 18:55:39
540,150,A_PARTLYSUBMITTED,1970-04-26 18:55:40
541,150,A_DECLINED,1970-04-26 18:55:41
542,151,A_SUBMITTED,1970-04-26 18:55:42
543,151,A_PARTLYSUBMITTED,1970-04-26 18:55:43
544,151,A_FINALIZED,1970-04-26 18:55:44
545,151,A_DECLINED,1970-04-26 18:55:45
546,152,A_SUBMITTED,1970-04-26 18:55:46
547,152,A_PARTLYSUBMITTED,1970-04-26 18:55:47
548,152,A_APPROVED,1970-04-26 18:55:48
549,152,A_ACTIVATED,1970-04-26 18:55:49
550,152,A_REGISTERED,1970-04-26 18:55:50
551,153,A_SUBMITTED,1970-04-26 18:55:51
552,153,A_PARTLYSUBMITTED,1970-04-26 18:55:52
553,154,A_SUBMITTED,1970-04-26 18:55:53
554,154,A_PARTLYSUBMITTED,1970-04-26 18:55:54
555,154,A_ACCEPTED,1970-04-26 18:55:55
556,154,A_FINALIZED,1970-04-26 18:55:56
557,154,A_REGISTERED,1970-04-26 18:55:57
558,154,A_ACTIVATED,1970-04-26 18:55:58
559,154,A_APPROVED,1970-04-26 18:55:59
560,155,A_SUBMITTED,1970-04-26 18:56:00
561,155,A_PARTLYSUBMITTED,1970-04-26 18:56:01
562,155,A_DECLINED,1970-04-26 18:56:02
563,156,A_SUBMITTED,1970-04-26 18:56:03
564,156,A_PARTLYSUBMITTED,1970-04-26 18:56:04
565,156,A_DECLINED,1970-04-26 18:56:05
566,157,A_SUBMITTED,1970-04-26 18:56:06
567,157,A_PARTLYSUBMITTED,1970-04-26 18:56:07
568,157,A_CANCELLED,1970-04-26 18:56:08
569,158,A_SUBMITTED,1970-04-26 18:56:09
570,158,A_PARTLYSUBMITTED,1970-04-26 18:56:10
571,158,A_FINALIZED,1970-04-26 18:56:11
572,159,A_SUBMITTED,1970-04-26 18:56:12
573,159,A_PARTLYSUBMITTED,1970-04-26 18:56:13
574,159,A_PREACCEPTED,1970-04-26 18:56:14
575,159,A_DECLINED,1970-04-26 18:56:15
576,160,A_SUBMITTED,1970-04-26 18:56:16
577,160,A_PARTLYSUBMITTED,1970-04-26 18:56:17
578,160,A_CANCELLED,1970-04-26 18:56:18
579,161,A_SUBMITTED,1970-04-26 18:56:19
580,161,A_PARTLYSUBMITTED,1970-04-26 18:56:20
581,161,A_DECLINED,1970-04-26 18:56:21
582,162,A_SUBMITTED,1970-04-26 18:56:22
583,162,A_PARTLYSUBMITTED,1970-04-26 18:56:23
584,162,A_FINALIZED,1970-04-26 18:56:24
585,162,A_DECLINED,1970-04-26 18:56:25
586,163,A_SUBMITTED,1970-04-26 18:56:26
587,163,A_PARTLYSUBMITTED,1970-04-26 18:56:27
588,163,A_DECLINED,1970-04-26 18:56:28
589,164,A_SUBMITTED,1970-04-26 18:56:29
590,164,A_PARTLYSUBMITTED,1970-04-26 18:56:30
591,164,A_PREACCEPTED,1970-04-26 18:56:31
592,164,A_APPROVED,1970-04-26 18:56:32
593,164,A_REGISTERED,1970-04-26 18:56:33
594,164,A_ACTIVATED,1970-04-26 18:56:34
595,165,A_SUBMITTED,1970-04-26 18:56:35
596,165,A_PARTLYSUBMITTED,1970-04-26 18:56:36
597,165,A_ACCEPTED,1970-04-26 18:56:37
598,165,A_FINALIZED,1970-04-26 18:56:38
599,165,A_DECLINED,1970-04-26 18:56:39
600,166,A_SUBMITTED,1970-04-26 18:56:40
601,166,A_PARTLYSUBMITTED,1970-04-26 18:56:41
602,166,A_DECLINED,1970-04-26 18:56:42
603,167,A_SUBMITTED,1970-04-26 18:56:43
604,167,A_PARTLYSUBMITTED,1970-04-26 18:56:44
605,167,A_CANCELLED,1970-04-26 18:56:45
606,168,A_SUBMITTED,1970-04-26 18:56:46
607,168,A_PARTLYSUBMITTED,1970-04-26 18:56:47
608,168,A_CANCELLED,1970-04-26 18:56:48
609,169,A_SUBMITTED,1970-04-26 18:56:49
610,169,A_PARTLYSUBMITTED,1970-04-26 18:56:50
611,169,A_PREACCEPTED,1970-04-26 18:56:51
612,169,A_DECLINED,1970-04-26 18:56:52
613,170,A_SUBMITTED,1970-04-26 18:56:53
614,170,A_PARTLYSUBMITTED,1970-04-26 18:56:54
615,170,A_DECLINED,1970-04-26 18:56:55
616,171,A_SUBMITTED,1970-04-26 18:56:56
617,171,A_PARTLYSUBMITTED,1970-04-26 18:56:57
618,171,A_PREACCEPTED,1970-04-26 18:56:58
619,171,A_DECLINED,1970-04-26 18:56:59
620,172,A_SUBMITTED,1970-04-26 18:57:00
621,172,A_PARTLYSUBMITTED,1970-04-26 18:57:01
622,172,A_FINALIZED,1970-04-26 18:57:02
623,172,A_DECLINED,1970-04-26 18:57:03
624,173,A_SUBMITTED,1970-04-26 18:57:04
625,173,A_PARTLYSUBMITTED,1970-04-26 18:57:05
626,173,A_DECLINED,1970-04-26 18:57:06
627,174,A_SUBMITTED,1970-04-26 18:57:07
628,174,A_PARTLYSUBMITTED,1970-04-26 18:57:08
629,174,A_CANCELLED,1970-04-26 18:57:09
630,175,A_SUBMITTED,1970-04-26 18:57:10
631,175,A_PARTLYSUBMITTED,1970-04-26 18:57:11
632,175,A_ACTIVATED,1970-04-26 18:57:12
633,175,A_REGISTERED,1970-04-26 18:57:13
634,175,A_APPROVED,1970-04-26 18:57:14
635,176,A_SUBMITTED,1970-04-26 18:57:15
636,176,A_PARTLYSUBMITTED,1970-04-26 18:57:16
637,176,A_CANCELLED,1970-04-26 18:57:17
638,177,A_SUBMITTED,1970-04-26 18:57:18
639,177,A_PARTLYSUBMITTED,1970-04-26 18:57:19
640,177,A_DECLINED,1970-04-26 18:57:20
641,178,A_SUBMITTED,1970-04-26 18:57:21
642,178,A_PARTLYSUBMITTED,1970-04-26 18:57:22
643,178,A_DECLINED,1970-04-26 18:57:23
644,179,A_SUBMITTED,1970-04-26 18:57:24
645,179,A_PARTLYSUBMITTED,1970-04-26 18:57:25
646,179,A_ACTIVATED,1970-04-26 18:57:26
647,179,A_REGISTERED,1970-04-26 18:57:27
648,179,A_APPROVED,1970-04-26 18:57:28
649,180,A_SUBMITTED,1970-04-26 18:57:29
650,180,A_PARTLYSUBMITTED,1970-04-26 18:57:30
651,180,A_CANCELLED,1970-04-26 18:57:31
652,181,A_SUBMITTED,1970-04-26 18:57:32
653,181,A_PARTLYSUBMITTED,1970-04-26 18:57:33
654,181,A_DECLINED,1970-04-26 18:57:34
655,182,A_SUBMITTED,1970-04-26 18:57:35
656,182,A_PARTLYSUBMITTED,1970-04-26 18:57:36
657,182,A_CANCELLED,1970-04-26 18:57:37
658,183,A_SUBMITTED,1970-04-26 18:57:38
659,183,A_PARTLYSUBMITTED,1970-04-26 18:57:39
660,184,A_SUBMITTED,1970-04-26 18:57:40
661,184,A_PARTLYSUBMITTED,1970-04-26 18:57:41
662,184,A_CANCELLED,1970-04-26 18:57:42
663,185,A_SUBMITTED,1970-04-26 18:57:43
664,185,A_PARTLYSUBMITTED,1970-04-26 18:57:44
665,185,A_DECLINED,1970-04-26 18:57:45
666,186,A_SUBMITTED,1970-04-26 18:57:46
667,186,A_PARTLYSUBMITTED,1970-04-26 18:57:47
668,186,A_PREACCEPTED,1970-04-26 18:57:48
669,186,A_DECLINED,1970-04-26 18:57:49
670,187,A_SUBMITTED,1970-04-26 18:57:50
671,187,A_PARTLYSUBMITTED,1970-04-26 18:57:51
672,187,A_FINALIZED,1970-04-26 18:57:52
673,187,A_DECLINED,1970-04-26 18:57:53
674,188,A_SUBMITTED,1970-04-26 18:57:54
675,188,A_PARTLYSUBMITTED,1970-04-26 18:57:55
676,188,A_CANCELLED,1970-04-26 18:57:56
677,189,A_SUBMITTED,1970-04-26 18:57:57
678,189,A_PARTLYSUBMITTED,1970-04-26 18:57:58
679,190,A_SUBMITTED,1970-04-26 18:57:59
680,190,A_PARTLYSUBMITTED,1970-04-26 18:58:00
681,190,A_ACTIVATED,1970-04-26 18:58:01
682,190,A_APPROVED,1970-04-26 18:58:02
683,190,A_REGISTERED,1970-04-26 18:58:03
684,191,A_SUBMITTED,1970-04-26 18:58:04
685,191,A_PARTLYSUBMITTED,1970-04-26 18:58:05
686,191,A_DECLINED,1970-04-26 18:58:06
687,192,A_SUBMITTED,1970-04-26 18:58:07
688,192,A_PARTLYSUBMITTED,1970-04-26 18:58:08
689,192,A_ACCEPTED,1970-04-26 18:58:09
690,192,A_DECLINED,1970-04-26 18:58:10
691,193,A_SUBMITTED,1970-04-26 18:58:11
692,193,A_PARTLYSUBMITTED,1970-04-26 18:58:12
693,193,A_PREACCEPTED,1970-04-26 18:58:13
694,193,A_REGISTERED,1970-04-26 18:58:14
695,193,A_ACTIVATED,1970-04-26 18:58:15
696,193,A_APPROVED,1970-04-26 18:58:16
697,194,A_SUBMITTED,1970-04-26 18:58:17
698,194,A_PARTLYSUBMITTED,1970-04-26 18:58:18
699,194,A_REGISTERED,1970-04-26 18:58:19
700,194,A_APPROVED,1970-04-26 18:58:20
701,194,A_ACTIVATED,1970-04-26 18:58:21
702,195,A_SUBMITTED,1970-04-26 18:58:22
703,195,A_PARTLYSUBMITTED,1970-04-26 18:58:23
704,195,A_DECLINED,1970-04-26 18:58:24
705,196,A_SUBMITTED,1970-04-26 18:58:25
706,196,A_PARTLYSUBMITTED,1970-04-26 18:58:26
707,196,A_PREACCEPTED,1970-04-26 18:58:27
708,196,A_ACCEPTED,1970-04-26 18:58:28
709,196,A_CANCELLED,1970-04-26 18:58:29
710,197,A_SUBMITTED,1970-04-26 18:58:30
711,197,A_PARTLYSUBMITTED,1970-04-26 18:58:31
712,197,A_DECLINED,1970-04-26 18:58:32
713,198,A_SUBMITTED,1970-04-26 18:58:33
714,198,A_PARTLYSUBMITTED,1970-04-26 18:58:34
715,198,A_PREACCEPTED,1970-04-26 18:58:35
716,198,A_DECLINED,1970-04-26 18:58:36
717,199,A_SUBMITTED,1970-04-26 18:58:37
718,199,A_PARTLYSUBMITTED,1970-04-26 18:58:38
719,199,A_DECLINED,1970-04-26 18:58:39
720,200,A_SUBMITTED,1970-04-26 18:58:40
721,200,A_PARTLYSUBMITTED,1970-04-26 18:58:41
722,200,A_APPROVED,1970-04-26 18:58:42
723,200,A_REGISTERED,1970-04-26 18:58:43
724,200,A_ACTIVATED,1970-04-26 18:58:44
725,201,A_SUBMITTED,1970-04-26 18:58:45
726,201,A_PARTLYSUBMITTED,1970-04-26 18:58:46
727,201,A_DECLINED,1970-04-26 18:58:47
728,202,A_SUBMITTED,1970-04-26 18:58:48
729,202,A_PARTLYSUBMITTED,1970-04-26 18:58:49
730,202,A_REGISTERED,1970-04-26 18:58:50
731,202,A_APPROVED,1970-04-26 18:58:51
732,202,A_ACTIVATED,1970-04-26 18:58:52
733,203,A_SUBMITTED,1970-04-26 18:58:53
734,203,A_PARTLYSUBMITTED,1970-04-26 18:58:54
735,203,A_PREACCEPTED,1970-04-26 18:58:55
736,203,A_DECLINED,1970-04-26 18:58:56
737,204,A_SUBMITTED,1970-04-26 18:58:57
738,204,A_PARTLYSUBMITTED,1970-04-26 18:58:58
739,204,A_CANCELLED,1970-04-26 18:58:59
740,205,A_SUBMITTED,1970-04-26 18:59:00
741,205,A_PARTLYSUBMITTED,1970-04-26 18:59:01
742,205,A_DECLINED,1970-04-26 18:59:02
743,206,A_SUBMITTED,1970-04-26 18:59:03
744,206,A_PARTLYSUBMITTED,1970-04-26 18:59:04
745,206,A_APPROVED,1970-04-26 18:59:05
746,206,A_REGISTERED,1970-04-26 18:59:06
747,206,A_ACTIVATED,1970-04-26 18:59:07
748,207,A_SUBMITTED,1970-04-26 18:59:08
749,207,A_PARTLYSUBMITTED,1970-04-26 18:59:09
750,207,A_DECLINED,1970-04-26 18:59:10
751,208,A_SUBMITTED,1970-04-26 18:59:11
752,208,A_PARTLYSUBMITTED,1970-04-26 18:59:12
753,208,A_DECLINED,1970-04-26 18:59:13
754,209,A_SUBMITTED,1970-04-26 18:59:14
755,209,A_PARTLYSUBMITTED,1970-04-26 18:59:15
756,209,A_ACCEPTED,1970-04-26 18:59:16
757,209,A_CANCELLED,1970-04-26 18:59:17
758,210,A_SUBMITTED,1970-04-26 18:59:18
759,210,A_PARTLYSUBMITTED,1970-04-26 18:59:19
760,211,A_SUBMITTED,1970-04-26 18:59:20
761,211,A_PARTLYSUBMITTED,1970-04-26 18:59:21
762,211,A_DECLINED,1970-04-26 18:59:22
763,212,A_SUBMITTED,1970-04-26 18:59:23
764,212,A_PARTLYSUBMITTED,1970-04-26 18:59:24
765,212,A_PREACCEPTED,1970-04-26 18:59:25
766,212,A_DECLINED,1970-04-26 18:59:26
767,213,A_SUBMITTED,1970-04-26 18:59:27
768,213,A_PARTLYSUBMITTED,1970-04-26 18:59:28
769,213,A_DECLINED,1970-04-26 18:59:29
770,214,A_SUBMITTED,1970-04-26 18:59:30
771,214,A_PARTLYSUBMITTED,1970-04-26 18:59:31
772,214,A_DECLINED,1970-04-26 18:59:32
773,215,A_SUBMITTED,1970-04-26 18:59:33
774,215,A_PARTLYSUBMITTED,1970-04-26 18:59:34
775,215,A_REGISTERED,1970-04-26 18:59:35
776,215,A_ACTIVATED,1970-04-26 18:59:36
777,215,A_APPROVED,1970-04-26 18:59:37
778,216,A_SUBMITTED,1970-04-26 18:59:38
779,216,A_PARTLYSUBMITTED,1970-04-26 18:59:39
780,217,A_SUBMITTED,1970-04-26 18:59:40
781,217,A_PARTLYSUBMITTED,1970-04-26 18:59:41
782,218,A_SUBMITTED,1970-04-26 18:59:42
783,218,A_PARTLYSUBMITTED,1970-04-26 18:59:43
784,218,A_DECLINED,1970-04-26 18:59:44
785,219,A_SUBMITTED,1970-04-26 18:59:45
786,219,A_PARTLYSUBMITTED,1970-04-26 18:59:46
787,219,A_APPROVED,1970-04-26 18:59:47
788,219,A_REGISTERED,1970-04-26 18:59:48
789,219,A_ACTIVATED,1970-04-26 18:59:49
790,220,A_SUBMITTED,1970-04-26 18:59:50
791,220,A_PARTLYSUBMITTED,1970-04-26 18:59:51
792,220,A_DECLINED,1970-04-26 18:59:52
793,221,A_SUBMITTED,1970-04-26 18:59:53
794,221,A_PARTLYSUBMITTED,1970-04-26 18:59:54
795,221,A_CANCELLED,1970-04-26 18:59:55
796,222,A_SUBMITTED,1970-04-26 18:59:56
797,222,A_PARTLYSUBMITTED,1970-04-26 18:59:57
798,222,A_DECLINED,1970-04-26 18:59:58
799,223,A_SUBMITTED,1970-04-26 18:59:59
800,223,A_PARTLYSUBMITTED,1970-04-26 19:00:00
801,223,A_DECLINED,1970-04-26 19:00:01
802,224,A_SUBMITTED,1970-04-26 19:00:02
803,224,A_PARTLYSUBMITTED,1970-04-26 19:00:03
804,224,A_APPROVED,1970-04-26 19:00:04
805,224,A_ACTIVATED,1970-04-26 19:00:05
806,224,A_REGISTERED,1970-04-26 19:00:06
807,225,A_SUBMITTED,1970-04-26 19:00:07
808,225,A_PARTLYSUBMITTED,1970-04-26 19:00:08
809,225,A_CANCELLED,1970-04-26 19:00:09
810,226,A_SUBMITTED,1970-04-26 19:00:10
811,226,A_PARTLYSUBMITTED,1970-04-26 19:00:11
812,227,A_SUBMITTED,1970-04-26 19:00:12
813,227,A_PARTLYSUBMITTED,1970-04-26 19:00:13
814,227,A_ACTIVATED,1970-04-26 19:00:14
815,227,A_REGISTERED,1970-04-26 19:00:15
816,227,A_APPROVED,1970-04-26 19:00:16
817,228,A_SUBMITTED,1970-04-26 19:00:17
818,228,A_PARTLYSUBMITTED,1970-04-26 19:00:18
819,228,A_CANCELLED,1970-04-26 19:00:19
820,229,A_SUBMITTED,1970-04-26 19:00:20
821,229,A_PARTLYSUBMITTED,1970-04-26 19:00:21
822,229,A_CANCELLED,1970-04-26 19:00:22
823,230,A_SUBMITTED,1970-04-26 19:00:23
824,230,A_PARTLYSUBMITTED,1970-04-26 19:00:24
825,230,A_DECLINED,1970-04-26 19:00:25
826,231,A_SUBMITTED,1970-04-26 19:00:26
827,231,A_PARTLYSUBMITTED,1970-04-26 19:00:27
828,231,A_APPROVED,1970-04-26 19:00:28
829,231,A_REGISTERED,1970-04-26 19:00:29
830,231,A_ACTIVATED,1970-04-26 19:00:30
831,232,A_SUBMITTED,1970-04-26 19:00:31
832,232,A_PARTLYSUBMITTED,1970-04-26 19:00:32
833,232,A_CANCELLED,1970-04-26 19:00:33
834,233,A_SUBMITTED,1970-04-26 19:00:34
835,233,A_PARTLYSUBMITTED,1970-04-26 19:00:35
836,233,A_REGISTERED,1970-04-26 19:00:36
837,233,A_APPROVED,1970-04-26 19:00:37
838,233,A_ACTIVATED,1970-04-26 19:00:38
839,234,A_SUBMITTED,1970-04-26 19:00:39
840,234,A_PARTLYSUBMITTED,1970-04-26 19:00:40
841,234,A_DECLINED,1970-04-26 19:00:41
842,235,A_SUBMITTED,1970-04-26 19:00:42
843,235,A_PARTLYSUBMITTED,1970-04-26 19:00:43
844,235,A_DECLINED,1970-04-26 19:00:44
845,236,A_SUBMITTED,1970-04-26 19:00:45
846,236,A_PARTLYSUBMITTED,1970-04-26 19:00:46
847,236,A_DECLINED,1970-04-26 19:00:47
848,237,A_SUBMITTED,1970-04-26 19:00:48
849,237,A_PARTLYSUBMITTED,1970-04-26 19:00:49
850,237,A_FINALIZED,1970-04-26 19:00:50
851,237,A_DECLINED,1970-04-26 19:00:51
852,238,A_SUBMITTED,1970-04-26 19:00:52
853,238,A_PARTLYSUBMITTED,1970-04-26 19:00:53
854,238,A_PREACCEPTED,1970-04-26 19:00:54
855,238,A_FINALIZED,1970-04-26 19:00:55
856,238,A_DECLINED,1970-04-26 19:00:56
857,239,A_SUBMITTED,1970-04-26 19:00:57
858,239,A_PARTLYSUBMITTED,1970-04-26 19:00:58
859,239,A_CANCELLED,1970-04-26 19:00:59
860,240,A_SUBMITTED,1970-04-26 19:01:00
861,240,A_PARTLYSUBMITTED,1970-04-26 19:01:01
862,240,A_DECLINED,1970-04-26 19:01:02
863,241,A_SUBMITTED,1970-04-26 19:01:03
864,241,A_PARTLYSUBMITTED,1970-04-26 19:01:04
865,241,A_PREACCEPTED,1970-04-26 19:01:05
866,241,A_DECLINED,1970-04-26 19:01:06
867,242,A_SUBMITTED,1970-04-26 19:01:07
868,242,A_PARTLYSUBMITTED,1970-04-26 19:01:08
869,242,A_DECLINED,1970-04-26 19:01:09
870,243,A_SUBMITTED,1970-04-26 19:01:10
871,243,A_PARTLYSUBMITTED,1970-04-26 19:01:11
872,243,A_REGISTERED,1970-04-26 19:01:12
873,243,A_APPROVED,1970-04-26 19:01:13
874,243,A_ACTIVATED,1970-04-26 19:01:14
875,244,A_SUBMITTED,1970-04-26 19:01:15
876,244,A_PARTLYSUBMITTED,1970-04-26 19:01:16
877,244,A_PREACCEPTED,1970-04-26 19:01:17
878,244,A_CANCELLED,1970-04-26 19:01:18
879,245,A_SUBMITTED,1970-04-26 19:01:19
880,245,A_PARTLYSUBMITTED,1970-04-26 19:01:20
881,245,A_FINALIZED,1970-04-26 19:01:21
882,245,A_DECLINED,1970-04-26 19:01:22
883,246,A_SUBMITTED,1970-04-26 19:01:23
884,246,A_PARTLYSUBMITTED,1970-04-26 19:01:24
885,246,A_DECLINED,1970-04-26 19:01:25
886,247,A_SUBMITTED,1970-04-26 19:01:26
887,247,A_PARTLYSUBMITTED,1970-04-26 19:01:27
888,247,A_DECLINED,1970-04-26 19:01:28
889,248,A_SUBMITTED,1970-04-26 19:01:29
890,248,A_PARTLYSUBMITTED,1970-04-26 19:01:30
891,249,A_SUBMITTED,1970-04-26 19:01:31
892,249,A_PARTLYSUBMITTED,1970-04-26 19:01:32
893,249,A_PREACCEPTED,1970-04-26 19:01:33
894,249,A_DECLINED,1970-04-26 19:01:34
895,250,A_SUBMITTED,1970-04-26 19:01:35
896,250,A_PARTLYSUBMITTED,1970-04-26 19:01:36
897,250,A_DECLINED,1970-04-26 19:01:37
898,251,A_SUBMITTED,1970-04-26 19:01:38
899,251,A_PARTLYSUBMITTED,1970-04-26 19:01:39
900,251,A_PREACCEPTED,1970-04-26 19:01:40
901,251,A_DECLINED,1970-04-26 19:01:41
902,252,A_SUBMITTED,1970-04-26 19:01:42
903,252,A_PARTLYSUBMITTED,1970-04-26 19:01:43
904,252,A_ACCEPTED,1970-04-26 19:01:44
905,252,A_REGISTERED,1970-04-26 19:01:45
906,252,A_ACTIVATED,1970-04-26 19:01:46
907,252,A_APPROVED,1970-04-26 19:01:47
908,253,A_SUBMITTED,1970-04-26 19:01:48
909,253,A_PARTLYSUBMITTED,1970-04-26 19:01:49
910,253,A_ACTIVATED,1970-04-26 19:01:50
911,253,A_REGISTERED,1970-04-26 19:01:51
912,253,A_APPROVED,1970-04-26 19:01:52
913,254,A_SUBMITTED,1970-04-26 19:01:53
914,254,A_PARTLYSUBMITTED,1970-04-26 19:01:54
915,254,A_CANCELLED,1970-04-26 19:01:55
916,255,A_SUBMITTED,1970-04-26 19:01:56
917,255,A_PARTLYSUBMITTED,1970-04-26 19:01:57
918,255,A_ACCEPTED,1970-04-26 19:01:58
919,255,A_ACTIVATED,1970-04-26 19:01:59
920,255,A_REGISTERED,1970-04-26 19:02:00
921,255,A_APPROVED,1970-04-26 19:02:01
922,256,A_SUBMITTED,1970-04-26 19:02:02
923,256,A_PARTLYSUBMITTED,1970-04-26 19:02:03
924,256,A_DECLINED,1970-04-26 19:02:04
925,257,A_SUBMITTED,1970-04-26 19:02:05
926,257,A_PARTLYSUBMITTED,1970-04-26 19:02:06
927,257,A_DECLINED,1970-04-26 19:02:07
928,258,A_SUBMITTED,1970-04-26 19:02:08
929,258,A_PARTLYSUBMITTED,1970-04-26 19:02:09
930,258,A_DECLINED,1970-04-26 19:02:10
931,259,A_SUBMITTED,1970-04-26 19:02:11
932,259,A_PARTLYSUBMITTED,1970-04-26 19:02:12
933,259,A_DECLINED,1970-04-26 19:02:13
934,260,A_SUBMITTED,1970-04-26 19:02:14
935,260,A_PARTLYSUBMITTED,1970-04-26 19:02:15
936,260,A_DECLINED,1970-04-26 19:02:16
937,261,A_SUBMITTED,1970-04-26 19:02:17
938,261,A_PARTLYSUBMITTED,1970-04-26 19:02:18
939,261,A_CANCELLED,1970-04-26 19:02:19
940,262,A_SUBMITTED,1970-04-26 19:02:20
941,262,A_PARTLYSUBMITTED,1970-04-26 19:02:21
942,262,A_APPROVED,1970-04-26 19:02:22
943,262,A_ACTIVATED,1970-04-26 19:02:23
944,262,A_REGISTERED,1970-04-26 19:02:24
945,263,A_SUBMITTED,1970-04-26 19:02:25
946,263,A_PARTLYSUBMITTED,1970-04-26 19:02:26
947,263,A_DECLINED,1970-04-26 19:02:27
948,264,A_SUBMITTED,1970-04-26 19:02:28
949,264,A_PARTLYSUBMITTED,1970-04-26 19:02:29
950,264,A_ACCEPTED,1970-04-26 19:02:30
951,264,A_FINALIZED,1970-04-26 19:02:31
952,264,A_CANCELLED,1970-04-26 19:02:32
953,265,A_SUBMITTED,1970-04-26 19:02:33
954,265,A_PARTLYSUBMITTED,1970-04-26 19:02:34
955,265,A_CANCELLED,1970-04-26 19:02:35
956,266,A_SUBMITTED,1970-04-26 19:02:36
957,266,A_PARTLYSUBMITTED,1970-04-26 19:02:37
958,266,A_CANCELLED,1970-04-26 19:02:38
959,267,A_SUBMITTED,1970-04-26 19:02:39
960,267,A_PARTLYSUBMITTED,1970-04-26 19:02:40
961,267,A_PREACCEPTED,1970-04-26 19:02:41
962,267,A_APPROVED,1970-04-26 19:02:42
963,267,A_REGISTERED,1970-04-26 19:02:43
964,267,A_ACTIVATED,1970-04-26 19:02:44
965,268,A_SUBMITTED,1970-04-26 19:02:45
966,268,A_PARTLYSUBMITTED,1970-04-26 19:02:46
967,268,A_DECLINED,1970-04-26 19:02:47
968,269,A_SUBMITTED,1970-04-26 19:02:48
969,269,A_PARTLYSUBMITTED,1970-04-26 19:02:49
970,269,A_DECLINED,1970-04-26 19:02:50
971,270,A_SUBMITTED,1970-04-26 19:02:51
972,270,A_PARTLYSUBMITTED,1970-04-26 19:02:52
973,270,A_ACCEPTED,1970-04-26 19:02:53
974,270,A_ACTIVATED,1970-04-26 19:02:54
975,270,A_REGISTERED,1970-04-26 19:02:55
976,270,A_APPROVED,1970-04-26 19:02:56
977,271,A_SUBMITTED,1970-04-26 19:02:57
978,271,A_PARTLYSUBMITTED,1970-04-26 19:02:58
979,271,A_DECLINED,1970-04-26 19:02:59
980,272,A_SUBMITTED,1970-04-26 19:03:00
981,272,A_PARTLYSUBMITTED,1970-04-26 19:03:01
982,272,A_DECLINED,1970-04-26 19:03:02
983,273,A_SUBMITTED,1970-04-26 19:03:03
984,273,A_PARTLYSUBMITTED,1970-04-26 19:03:04
985,273,A_DECLINED,1970-04-26 19:03:05
986,274,A_SUBMITTED,1970-04-26 19:03:06
987,274,A_PARTLYSUBMITTED,1970-04-26 19:03:07
988,274,A_CANCELLED,1970-04-26 19:03:08
989,275,A_SUBMITTED,1970-04-26 19:03:09
990,275,A_PARTLYSUBMITTED,1970-04-26 19:03:10
991,275,A_DECLINED,1970-04-26 19:03:11
992,276,A_SUBMITTED,1970-04-26 19:03:12
993,276,A_PARTLYSUBMITTED,1970-04-26 19:03:13
994,276,A_DECLINED,1970-04-26 19:03:14
995,277,A_SUBMITTED,1970-04-26 19:03:15
996,277,A_PARTLYSUBMITTED,1970-04-26 19:03:16
997,277,A_ACTIVATED,1970-04-26 19:03:17
998,277,A_APPROVED,1970-04-26 19:03:18
999,277,A_REGISTERED,1970-04-26 19:03:19
1000,278,A_SUBMITTED,1970-04-26 19:03:20
