case:concept:name,concept:name,org:resource,time:timestamp,lifecycle:transition
10,decide,Sara,2021-01-14 13:37:21,COMPLETE
91,check ticket,Ellen,2021-01-14 14:18:25,COMPLETE
76,decide,Sara,2021-01-14 14:49:15,COMPLETE
21,examine casually,Mike,2021-01-14 14:58:43,COMPLETE
24,check ticket,Pete,2021-01-14 16:03:06,COMPLETE
48,reinitiate request,Sara,2021-01-14 16:50:26,COMPLETE
74,decide,Sara,2021-01-14 17:41:06,COMPLETE
20,check ticket,Pete,2021-01-14 17:56:23,COMPLETE
75,decide,Sara,2021-01-14 18:02:42,COMPLETE
93,examine thoroughly,Sean,2021-01-14 18:24:32,COMPLETE
90,examine casually,Ellen,2021-01-14 18:36:48,COMPLETE
81,decide,Sara,2021-01-14 19:54:18,COMPLETE
79,decide,Sara,2021-01-14 20:13:06,COMPLETE
19,check ticket,Pete,2021-01-14 20:20:42,COMPLETE
86,check ticket,Pete,2021-01-14 20:43:35,COMPLETE
31,check ticket,Pete,2021-01-14 21:45:49,COMPLETE
57,reject request,Mike,2021-01-14 22:09:46,COMPLETE
54,reject request,Ellen,2021-01-14 22:53:08,COMPLETE
92,check ticket,Mike,2021-01-14 23:12:24,COMPLETE
46,examine casually,Ellen,2021-01-15 00:43:03,COMPLETE
80,decide,Sara,2021-01-15 02:23:34,COMPLETE
95,examine thoroughly,Sean,2021-01-15 02:28:31,COMPLETE
16,decide,Sara,2021-01-15 03:27:00,COMPLETE
55,reinitiate request,Sara,2021-01-15 03:34:32,COMPLETE
64,reinitiate request,Sara,2021-01-15 03:53:28,COMPLETE
12,decide,Sara,2021-01-15 05:15:36,COMPLETE
23,check ticket,Mike,2021-01-15 06:14:02,COMPLETE
61,pay compensation,Ellen,2021-01-15 07:09:19,COMPLETE
97,examine casually,Sean,2021-01-15 09:04:51,COMPLETE
96,check ticket,Ellen,2021-01-15 11:00:23,COMPLETE
53,reject request,Ellen,2021-01-15 11:00:33,COMPLETE
77,decide,Sara,2021-01-15 11:58:25,COMPLETE
69,reject request,Pete,2021-01-15 12:46:33,COMPLETE
56,reinitiate request,Sara,2021-01-15 13:55:33,COMPLETE
99,examine casually,Ellen,2021-01-15 14:19:17,COMPLETE
59,reject request,Pete,2021-01-15 14:58:06,COMPLETE
87,decide,Sara,2021-01-15 15:09:56,COMPLETE
52,check ticket,Ellen,2021-01-15 16:45:56,COMPLETE
44,check ticket,Pete,2021-01-15 18:39:04,COMPLETE
30,check ticket,Mike,2021-01-15 19:10:35,COMPLETE
66,reinitiate request,Sara,2021-01-15 20:16:45,COMPLETE
83,decide,Sara,2021-01-15 20:21:25,COMPLETE
67,reinitiate request,Sara,2021-01-15 20:48:18,COMPLETE
70,pay compensation,Ellen,2021-01-15 20:57:21,COMPLETE
85,decide,Sara,2021-01-15 20:58:30,COMPLETE
84,decide,Sara,2021-01-15 22:27:03,COMPLETE
58,pay compensation,Mike,2021-01-15 23:24:07,COMPLETE
48,examine thoroughly,Sean,2021-01-16 00:08:36,COMPLETE
91,decide,Sara,2021-01-16 01:06:42,COMPLETE
40,examine casually,Mike,2021-01-16 01:10:59,COMPLETE
63,pay compensation,Mike,2021-01-16 02:16:56,COMPLETE
42,examine casually,Mike,2021-01-16 02:29:12,COMPLETE
28,decide,Sara,2021-01-16 02:49:31,COMPLETE
94,check ticket,Pete,2021-01-16 03:59:15,COMPLETE
32,check ticket,Mike,2021-01-16 04:56:08,COMPLETE
88,decide,Sara,2021-01-16 05:39:50,COMPLETE
62,reject request,Mike,2021-01-16 06:27:50,COMPLETE
21,decide,Sara,2021-01-16 07:21:26,COMPLETE
64,check ticket,Ellen,2021-01-16 08:33:49,COMPLETE
98,check ticket,Pete,2021-01-16 09:02:39,COMPLETE
82,decide,Sara,2021-01-16 10:19:26,COMPLETE
90,decide,Sara,2021-01-16 10:58:54,COMPLETE
22,decide,Sara,2021-01-16 11:03:31,COMPLETE
72,reinitiate request,Sara,2021-01-16 11:04:47,COMPLETE
60,reinitiate request,Sara,2021-01-16 11:31:52,COMPLETE
20,decide,Sara,2021-01-16 11:42:37,COMPLETE
86,decide,Sara,2021-01-16 11:45:14,COMPLETE
55,check ticket,Pete,2021-01-16 11:47:47,COMPLETE
31,decide,Sara,2021-01-16 12:03:11,COMPLETE
36,check ticket,Mike,2021-01-16 12:21:44,COMPLETE
6,reject request,Ellen,2021-01-16 13:06:41,COMPLETE
0,pay compensation,Ellen,2021-01-16 13:40:41,COMPLETE
46,check ticket,Mike,2021-01-16 15:45:51,COMPLETE
24,decide,Sara,2021-01-16 16:34:20,COMPLETE
92,decide,Sara,2021-01-16 18:27:50,COMPLETE
19,decide,Sara,2021-01-16 19:50:29,COMPLETE
4,reinitiate request,Sara,2021-01-16 22:46:38,COMPLETE
67,examine casually,Sue,2021-01-16 23:09:39,COMPLETE
66,examine casually,Ellen,2021-01-16 23:12:13,COMPLETE
71,pay compensation,Ellen,2021-01-17 00:05:26,COMPLETE
56,examine casually,Ellen,2021-01-17 00:45:01,COMPLETE
7,reject request,Ellen,2021-01-17 01:54:34,COMPLETE
79,reinitiate request,Sara,2021-01-17 02:44:16,COMPLETE
68,pay compensation,Ellen,2021-01-17 04:15:00,COMPLETE
65,reject request,Ellen,2021-01-17 04:21:59,COMPLETE
89,decide,Sara,2021-01-17 04:56:33,COMPLETE
97,decide,Sara,2021-01-17 05:07:31,COMPLETE
23,decide,Sara,2021-01-17 05:15:46,COMPLETE
93,decide,Sara,2021-01-17 05:53:44,COMPLETE
81,reinitiate request,Sara,2021-01-17 06:46:03,COMPLETE
52,examine casually,Mike,2021-01-17 07:04:11,COMPLETE
8,reject request,Ellen,2021-01-17 08:07:32,COMPLETE
96,decide,Sara,2021-01-17 08:10:57,COMPLETE
73,pay compensation,Ellen,2021-01-17 08:47:22,COMPLETE
10,pay compensation,Ellen,2021-01-17 10:15:21,COMPLETE
78,reject request,Ellen,2021-01-17 11:50:39,COMPLETE
42,decide,Sara,2021-01-17 13:44:40,COMPLETE
44,decide,Sara,2021-01-17 14:02:01,COMPLETE
74,reject request,Mike,2021-01-17 14:02:19,COMPLETE
76,reinitiate request,Sara,2021-01-17 14:47:14,COMPLETE
40,decide,Sara,2021-01-17 15:57:57,COMPLETE
72,examine thoroughly,Sue,2021-01-17 16:03:50,COMPLETE
99,decide,Sara,2021-01-17 16:11:19,COMPLETE
75,pay compensation,Mike,2021-01-17 16:24:14,COMPLETE
95,decide,Sara,2021-01-17 17:02:30,COMPLETE
60,examine thoroughly,Sue,2021-01-17 17:22:32,COMPLETE
30,decide,Sara,2021-01-17 19:56:34,COMPLETE
32,decide,Sara,2021-01-17 20:03:52,COMPLETE
16,reinitiate request,Sara,2021-01-17 20:24:04,COMPLETE
94,decide,Sara,2021-01-18 02:19:25,COMPLETE
80,reject request,Ellen,2021-01-18 04:37:01,COMPLETE
98,decide,Sara,2021-01-18 04:45:16,COMPLETE
64,examine casually,Mike,2021-01-18 05:09:16,COMPLETE
77,reject request,Ellen,2021-01-18 06:40:50,COMPLETE
28,reinitiate request,Sara,2021-01-18 06:41:46,COMPLETE
36,decide,Sara,2021-01-18 07:25:16,COMPLETE
55,examine thoroughly,Sue,2021-01-18 07:31:31,COMPLETE
4,examine casually,Ellen,2021-01-18 08:26:11,COMPLETE
12,pay compensation,Mike,2021-01-18 08:38:16,COMPLETE
87,pay compensation,Mike,2021-01-18 08:46:44,COMPLETE
79,examine casually,Ellen,2021-01-18 13:28:22,COMPLETE
84,reinitiate request,Sara,2021-01-18 14:58:18,COMPLETE
46,decide,Sara,2021-01-18 15:39:43,COMPLETE
81,check ticket,Mike,2021-01-18 16:24:57,COMPLETE
56,check ticket,Mike,2021-01-18 16:44:41,COMPLETE
85,pay compensation,Mike,2021-01-18 17:12:29,COMPLETE
76,check ticket,Mike,2021-01-18 17:19:17,COMPLETE
48,check ticket,Pete,2021-01-18 18:00:41,COMPLETE
88,reinitiate request,Sara,2021-01-18 18:10:05,COMPLETE
67,check ticket,Mike,2021-01-18 18:52:07,COMPLETE
21,pay compensation,Ellen,2021-01-18 19:02:35,COMPLETE
83,reject request,Ellen,2021-01-18 20:57:37,COMPLETE
20,reject request,Ellen,2021-01-18 21:00:15,COMPLETE
16,examine casually,Mike,2021-01-18 23:16:56,COMPLETE
90,reinitiate request,Sara,2021-01-18 23:30:34,COMPLETE
66,check ticket,Mike,2021-01-19 00:00:45,COMPLETE
22,reject request,Mike,2021-01-19 02:07:44,COMPLETE
19,pay compensation,Ellen,2021-01-19 02:31:35,COMPLETE
86,reject request,Pete,2021-01-19 03:51:13,COMPLETE
91,reinitiate request,Sara,2021-01-19 05:07:11,COMPLETE
52,decide,Sara,2021-01-19 06:12:35,COMPLETE
31,pay compensation,Ellen,2021-01-19 07:28:15,COMPLETE
82,reject request,Ellen,2021-01-19 07:50:20,COMPLETE
28,examine casually,Sean,2021-01-19 10:55:09,COMPLETE
24,pay compensation,Ellen,2021-01-19 17:54:40,COMPLETE
84,examine thoroughly,Sue,2021-01-19 19:07:13,COMPLETE
97,pay compensation,Ellen,2021-01-19 21:49:01,COMPLETE
92,reject request,Pete,2021-01-19 22:04:43,COMPLETE
96,reinitiate request,Sara,2021-01-20 00:44:41,COMPLETE
42,pay compensation,Ellen,2021-01-20 01:06:51,COMPLETE
64,decide,Sara,2021-01-20 01:09:05,COMPLETE
88,check ticket,Mike,2021-01-20 01:27:39,COMPLETE
89,reject request,Ellen,2021-01-20 02:52:48,COMPLETE
4,check ticket,Mike,2021-01-20 03:07:29,COMPLETE
90,check ticket,Ellen,2021-01-20 04:12:03,COMPLETE
93,reinitiate request,Sara,2021-01-20 05:46:15,COMPLETE
99,pay compensation,Ellen,2021-01-20 06:35:21,COMPLETE
94,reject request,Mike,2021-01-20 07:00:51,COMPLETE
76,examine casually,Sean,2021-01-20 08:14:21,COMPLETE
79,check ticket,Mike,2021-01-20 08:44:42,COMPLETE
67,decide,Sara,2021-01-20 10:33:15,COMPLETE
60,check ticket,Pete,2021-01-20 10:34:55,COMPLETE
23,pay compensation,Ellen,2021-01-20 10:35:15,COMPLETE
44,reject request,Mike,2021-01-20 11:09:26,COMPLETE
72,check ticket,Pete,2021-01-20 11:14:03,COMPLETE
95,reject request,Mike,2021-01-20 12:45:14,COMPLETE
32,reject request,Mike,2021-01-20 13:28:15,COMPLETE
48,decide,Sara,2021-01-20 13:35:05,COMPLETE
40,reinitiate request,Sara,2021-01-20 13:58:51,COMPLETE
91,check ticket,Ellen,2021-01-20 15:11:14,COMPLETE
81,examine casually,Ellen,2021-01-20 15:17:21,COMPLETE
56,decide,Sara,2021-01-20 16:16:23,COMPLETE
66,decide,Sara,2021-01-20 19:26:48,COMPLETE
30,reject request,Mike,2021-01-20 21:48:04,COMPLETE
46,pay compensation,Ellen,2021-01-20 22:49:11,COMPLETE
55,decide,Sara,2021-01-20 23:14:45,COMPLETE
36,pay compensation,Mike,2021-01-21 00:39:08,COMPLETE
16,check ticket,Ellen,2021-01-21 01:27:39,COMPLETE
98,reject request,Ellen,2021-01-21 02:33:06,COMPLETE
28,check ticket,Pete,2021-01-21 08:08:06,COMPLETE
96,examine thoroughly,Sean,2021-01-21 08:11:16,COMPLETE
93,check ticket,Pete,2021-01-21 16:23:15,COMPLETE
40,examine casually,Ellen,2021-01-21 17:25:24,COMPLETE
4,decide,Sara,2021-01-21 20:55:02,COMPLETE
52,reinitiate request,Sara,2021-01-21 21:31:03,COMPLETE
90,examine casually,Mike,2021-01-22 00:52:22,COMPLETE
60,decide,Sara,2021-01-22 04:48:31,COMPLETE
79,decide,Sara,2021-01-22 04:49:41,COMPLETE
76,decide,Sara,2021-01-22 05:25:32,COMPLETE
72,decide,Sara,2021-01-22 08:00:54,COMPLETE
88,examine casually,Ellen,2021-01-22 10:26:02,COMPLETE
91,examine casually,Mike,2021-01-22 13:06:37,COMPLETE
84,check ticket,Pete,2021-01-22 15:26:13,COMPLETE
16,decide,Sara,2021-01-22 16:15:38,COMPLETE
81,decide,Sara,2021-01-22 18:35:15,COMPLETE
40,check ticket,Mike,2021-01-23 01:04:07,COMPLETE
64,reinitiate request,Sara,2021-01-23 01:46:42,COMPLETE
28,decide,Sara,2021-01-23 02:40:54,COMPLETE
67,reject request,Ellen,2021-01-23 06:28:45,COMPLETE
48,pay compensation,Ellen,2021-01-23 06:59:26,COMPLETE
56,pay compensation,Ellen,2021-01-23 07:21:34,COMPLETE
52,examine casually,Ellen,2021-01-23 10:53:28,COMPLETE
93,examine casually,Mike,2021-01-23 11:26:25,COMPLETE
55,reject request,Ellen,2021-01-23 14:42:05,COMPLETE
90,decide,Sara,2021-01-23 22:13:22,COMPLETE
66,reject request,Ellen,2021-01-24 00:03:55,COMPLETE
96,check ticket,Pete,2021-01-24 04:12:30,COMPLETE
84,decide,Sara,2021-01-24 04:48:57,COMPLETE
91,decide,Sara,2021-01-24 05:26:54,COMPLETE
88,decide,Sara,2021-01-24 07:08:21,COMPLETE
40,decide,Sara,2021-01-24 12:56:13,COMPLETE
64,examine casually,Mike,2021-01-24 14:01:00,COMPLETE
4,reject request,Ellen,2021-01-24 17:28:21,COMPLETE
79,reject request,Pete,2021-01-25 00:56:50,COMPLETE
60,pay compensation,Ellen,2021-01-25 01:12:58,COMPLETE
52,check ticket,Mike,2021-01-25 03:37:33,COMPLETE
93,decide,Sara,2021-01-25 06:05:12,COMPLETE
76,reinitiate request,Sara,2021-01-25 09:46:14,COMPLETE
81,reject request,Ellen,2021-01-25 15:26:31,COMPLETE
72,pay compensation,Mike,2021-01-25 15:33:47,COMPLETE
16,reject request,Ellen,2021-01-25 17:02:08,COMPLETE
28,reject request,Ellen,2021-01-26 02:03:22,COMPLETE
96,decide,Sara,2021-01-26 07:45:45,COMPLETE
64,check ticket,Pete,2021-01-26 10:06:41,COMPLETE
90,reject request,Mike,2021-01-26 16:53:44,COMPLETE
76,examine casually,Ellen,2021-01-26 19:58:08,COMPLETE
52,decide,Sara,2021-01-26 21:01:22,COMPLETE
88,reinitiate request,Sara,2021-01-26 21:29:33,COMPLETE
84,pay compensation,Ellen,2021-01-26 22:30:54,COMPLETE
91,pay compensation,Mike,2021-01-27 00:04:09,COMPLETE
40,reject request,Pete,2021-01-27 08:46:51,COMPLETE
88,examine casually,Ellen,2021-01-28 02:52:14,COMPLETE
64,decide,Sara,2021-01-28 02:54:05,COMPLETE
76,check ticket,Mike,2021-01-28 06:55:26,COMPLETE
93,reject request,Mike,2021-01-28 22:14:35,COMPLETE
52,reject request,Pete,2021-01-29 08:32:51,COMPLETE
96,pay compensation,Ellen,2021-01-29 11:11:31,COMPLETE
88,check ticket,Mike,2021-01-29 15:42:58,COMPLETE
76,decide,Sara,2021-01-30 02:22:02,COMPLETE
64,reject request,Ellen,2021-01-30 18:37:53,COMPLETE
88,decide,Sara,2021-01-31 11:30:04,COMPLETE
76,reject request,Ellen,2021-02-02 10:02:06,COMPLETE
88,reject request,Mike,2021-02-03 00:57:09,COMPLETE
